90 845.2 0.5 2.63
85 473.1 0.5 1.44
80 138.0 0.5 0.63
75 16.1 0.5 0.3
70 6.4 0.5 0.66
65 50.0 0.5 0.44
60 103.0 0.5 0.63
55 161.3 0.5 0.9
50 205.2 0.5 0.97
45 232.9 0.5 0.83
40 257.7 0.5 1.18
35 268.3 0.5 0.78
30 293.6 0.5 0.66
25 305.1 0.5 1.04
