90 927.7 0.5 2.1
85 823.4 0.5 2.65
80 371.0 0.5 1.48
75 112.9 0.5 0.7
70 15.8 0.5 0.4
65 0.0 0.5 0.0
60 6.0 0.5 0.0
55 12.2 0.5 0.74
50 46.8 0.5 0.4
45 67.0 0.5 0.0
40 86.1 0.5 0.53
35 101.3 0.5 0.64
30 114.8 0.5 0.6
25 106.9 0.5 0.3
20 130.1 0.5 0.94
15 139.9 0.5 0.3
